Original_Entry,Refined_Formal_Name,Refined_Category,Status/Notes
Marco Fantuzzi,Marco Fantuzzi,Person,
Marco Foscarini,Marco Foscarini,Person,威尼斯总督（Doge）。
Marco Foscarini's palace,Palazzo Foscarini (Venice),Place,位于威尼斯 Carmini 的宫殿。
Marco Ricci,Marco Ricci,Person,威尼斯风景画家。
Marco Sacconi,Marco Sacconi,Person,
Marco Sebastiano Giampiccoli,Marco Sebastiano Giampiccoli,Person,威尼斯版画家。
Marcus Atilius Regulus,Marcus Atilius Regulus,Person,罗马执政官，历史画常见主题。
Marcus Curtius,Marcus Curtius,Person,罗马神话英雄，历史画常见主题。
Marcus Furius Camillus,Marcus Furius Camillus,Person,罗马独裁官，历史画常见主题。
Marcus Junianus Justinus,Justin (historian),Person,罗马历史学家查士丁。
Marcus Junius Brutus,Marcus Junius Brutus,Person,刺杀凯撒的布鲁图斯。
Marcus Porcius Cato,Cato the Elder,Person,老加图。
Marcus Porcius Cato Uticensis,Cato the Younger,Person,小加图。
Marcus Vitruvius Pollio,Vitruvius,Person,建筑师维特鲁威。
Maresca di Serracapmula,"Antonino Maresca, Duca di Serracapriola",Person,"[OCR Fix] ""Serracapmula"" -> ""Serracapriola""。那不勒斯外交官。"
Margaret Whinney,Margaret Whinney,Person,现代著名的英国艺术史学家。
Marguerite Louise d'Orl谷ans,Marguerite Louise d'Orléans,Person,"[OCR Fix] 乱码修复 ""Orl谷ans"" -> ""Orléans""。托斯卡纳大公夫人。"
"Mari, Cosimo",Cosimo Mari,Person,17世纪建筑师/工程师。
Maria Caterina,Maria Caterina,Person,"[Ambiguous] 极泛指。结合上下文可能是 Rosalba Carriera 画作中的 ""Sister Maria Caterina"" 或 Maria Caterina Brignole。"
Maria Elena Ghelli,Maria Elena Ghelli,Person,
Maria Labia,Maria Labia,Person,威尼斯 Labia 家族成员，Tiepolo 曾为该家族宫殿作画。
Maria Letizia Strocchi,Maria Letizia Strocchi,Person,现代艺术史学者。
Maria Luisa,Maria Luisa,Person,常见王室名（如西班牙的玛丽亚·路易莎），需结合特定条目消歧。
Maria Mancini,Maria Mancini,Person,马萨林枢机的侄女，路易十四的情人。
Maria Pamfili,Maria Pamphilj,Person,[Spelling Fix] 标准化拼写为 Pamphilj (Olimpia Maidalchini 的女儿等)。
Maria Sellschopp,Maria Sellschopp,Person,可能是现代学者或具体的收藏/捐赠者。
Maria Sergeevna Konopleva,Maria Sergeevna Konopleva,Person,苏联艺术史学家/策展人。
Maria Teresa Bonadonna Russo,Maria Teresa Bonadonna Russo,Person,现代学者（罗马历史研究）。
"Maria Teresa, Holy Roman Empress",Maria Theresa,Person,玛丽亚·特蕾莎女王。
Maria Vittoria Brugnoli,Maria Vittoria Brugnoli,Person,现代艺术史学家。
Maria Walpole,Maria Walpole,Person,格洛斯特公爵夫人，沃尔波尔家族成员。
Marianne Roland Michel,Marianne Roland Michel,Person,著名的法国艺术史学家（专攻18世纪）。
Mariano Armellini,Mariano Armellini,Person,历史学家/考古学家（罗马基督教考古）。
Marie Th谷r豕se Rodet Geoffrin,Marie Thérèse Rodet Geoffrin,Person,[OCR Fix] 乱码修复。若弗兰夫人，著名的沙龙女主人。
Marie de' Medici,Marie de' Medici,Person,法国玛丽·德·美第奇王后。
Marie-Henri Beyle,Stendhal,Person,作家司汤达的原名，以写意大利游记和艺术评论著称。
"Marigny, Marquis de","Abel-François Poisson, marquis de Marigny",Person,蓬帕杜夫人的弟弟，法国皇家建筑总监。
Marilyn Aronberg Lavin,Marilyn Aronberg Lavin,Person,现代著名的艺术史学家（Piero della Francesca 研究者）。
Marino Berengo,Marino Berengo,Person,现代意大利历史学家。
Mario Brunetti,Mario Brunetti,Person,历史学家（威尼斯研究）。
Mario Chigi,Mario Chigi,Person,基吉家族成员（如教皇亚历山大七世的兄弟）。
Mario D'Orsi,Mario D'Orsi,Person,现代艺术评论家/学者。
Mario Minniti,Mario Minniti,Person,卡拉瓦乔的朋友和模特，西西里画家。
Mario Nuzzi,Mario Nuzzi,Person,"别名 ""Mario dei Fiori""，以画花卉著称。"
Mark Antony,Mark Antony,Person,罗马统帅马克·安东尼。
Mark Ritchie,Mark Ritchie,Person,现代学者/作者（出现在参考书目中）。
Mark Samuel Weil,Mark Samuel Weil,Person,现代艺术史学家（巴洛克雕塑研究）。
"Marlborough, Duchess of","Sarah Churchill, Duchess of Marlborough",Person,著名的马尔伯勒公爵夫人。
Marriage,Marriage,Concept,[Category Fix] 原文误标为 Man-Made Object。
Marriage Allegory of the Rezzonico Family,Marriage Allegory of the Rezzonico Family,Work,[Category Fix] 提埃坡罗在 Ca' Rezzonico 的天顶画。
Mars and Venus,Mars and Venus,Work,[Category Fix] 神话主题或特定画作。
Marshal Schulenburg,Johann Matthias von der Schulenburg,Person,[Category Fix] 威尼斯共和国元帅，重要的艺术收藏家。
Martino Longhi,Martino Longhi the Elder,Person,建筑师老马蒂诺·朗吉。
Martino Longhi the Younger,Martino Longhi the Younger,Person,建筑师小马蒂诺·朗吉。
Martirii patiti da Santi Martiri per La confessione di Christo,Martirii patiti dai Santi Martiri per la confessione di Cristo,Work,[Typo Fix] 书籍/版画集标题，安东尼奥·坦佩斯塔（Tempesta）等人的作品。
Martyrdom of St Peter,The Martyrdom of Saint Peter,Work,[Category Fix] 圣彼得殉教图（如卡拉瓦乔或雷尼作品）。
Martyrdom of St. Cecilia,The Martyrdom of Saint Cecilia,Work,[Category Fix] 圣塞西莉亚殉教图（如 Domenichino 作品）。
Marucelli Palace,Palazzo Marucelli,Place,[Category Fix] 佛罗伦萨的马鲁切利-芬奇宫（Palazzo Marucelli-Fenzi）。
"Marucelli, Orazio",Orazio Marucelli,Person,佛罗伦萨参议员/贵族。
Mary Stuart,"Mary, Queen of Scots",Person,玛丽一世 (苏格兰)。
Mary Wortley Montagu,Lady Mary Wortley Montagu,Person,英国贵族、作家，曾游历东方。
Mar赤a Antonieta Gatas,María Antonieta Gatas,Person,"[OCR Fix] ""Mar赤a"" -> ""María""。Gatas 可能是 Gallas 或类似拼写，保留原词待查，或是现代学者名。"
Masanella,Masaniello,Person,"[OCR/Typo Fix] 极可能是 ""Masaniello""（那不勒斯渔民起义领袖）的误拼。"
Masaniello,Masaniello,Person,托马索·阿涅洛（Tommaso Aniello），那不勒斯起义领袖。
Massacre of the Innocents,Massacre of the Innocents,Work,[Category Fix] 诸圣婴孩殉道图。
"Massimi, Camillo (the Elder)",Camillo Massimi,Person,可能是指早期的马西米家族成员。
"Massimi, Cardinal Camillo (Carlo)",Carlo Camillo II Massimi,Person,著名的红衣主教与艺术赞助人（普桑、洛兰赞助者）。
Massimiliano Soldani Benzi,Massimiliano Soldani Benzi,Person,佛罗伦萨雕塑家和章牌制作者。
Massimo Petrocchi,Massimo Petrocchi,Person,现代学者。
Massimo Stanzione,Massimo Stanzione,Person,那不勒斯画家，被称为“那不勒斯的圭多·雷尼”。
Mastelletta,Giovanni Andrea Donducci,Person,别名 Mastelletta，博洛尼亚画家。
Master of Monte Oliveto,Master of Monte Oliveto,Person,14世纪锡耶纳画派的匿名大师。
Matilda of Tuscany,Matilda of Tuscany,Person,托斯卡纳女伯爵（大女伯爵马蒂尔达）。
"Matina, L.",Leone Matina,Person,[Reconstruction] 17世纪威尼斯（Olivetan）修士、作家/版画相关人物。
Matteo Bartolini,Matteo Bartolini,Person,17世纪建筑师。
Matteo Castelli,Matteo Castelli,Person,活跃于波兰的意大利建筑师。
Matteo del Teglia,Matteo del Teglia,Person,托斯卡纳外交官/代理人。
Matth?us Daniel P?ppelmann,Matthäus Daniel Pöppelmann,Person,[OCR Fix] 乱码修复。德累斯顿茨温格宫的建筑师。
Mattia Loret,Mattia Loret,Person,(1880–1949) 波兰艺术史学家，曾任职于罗马。
Mattia Preti,Mattia Preti,Person,卡拉布里亚骑士，著名的巴洛克画家。
Mattia Rosichino,Mattia Rosichino,Person,[Disambiguation] 17世纪巴贝里尼宫画廊的管理者（guardaroba）和导览手册作者。
Mattia de Rossi,Mattia de' Rossi,Person,建筑师，贝尼尼的学生和助手。
"Maupertuis, Pierre-Louis",Pierre Louis Maupertuis,Person,法国数学家和哲学家。
Maurice Vaes,Maurice Vaes,Person,现代艺术史学家（研究荷兰画家）。
Maurizio Fagiolo dell'Arco,Maurizio Fagiolo dell'Arco,Person,著名的现代意大利艺术史学家（巴洛克权威）。
Mauro Antonio Tesi,Mauro Antonio Tesi,Person,18世纪博洛尼亚画家和建筑师。
"Max Emmanuel, Elector of Bavaria","Maximilian II Emanuel, Elector of Bavaria",Person,巴伐利亚选帝侯。
Max Goering,Max Goering,Person,德国艺术史学家。
Max Harold Fisch,Max Harold Fisch,Person,哲学家/学者（维柯研究者）。
Max Hermann von Freeden,Max Hermann von Freeden,Person,德国艺术史学家（巴洛克研究）。
Max Steinbart,Max Steinbart,Person,柏林银行家与艺术收藏家。
"Maximilian III Joseph, Elector of Bavaria","Maximilian III Joseph, Elector of Bavaria",Person,
"Maximilian, Prince, Elector of Bavaria","Maximilian II Emanuel, Elector of Bavaria",Person,[Merge Candidate] 指向 Max Emmanuel。
Maximilien Misson,Maximilien Misson,Person,17世纪法国旅行作家（大游学向导）。
Maximilien Robespierre,Maximilien Robespierre,Person,罗伯斯庇尔。
Maxwell White,Maxwell White,Person,学者（意大利文学/历史）。
"Mazarin, Cardinal",Jules Mazarin,Person,马萨林枢机。
"Mazenta, Ambrogio",Ambrogio Mazenta,Person,17世纪巴尔纳比特修士/建筑师。
"Mazza, Giuseppe",Giuseppe Mazza,Person,博洛尼亚雕塑家。
"Mazzarini, Giulio",Jules Mazarin,Person,马萨林枢机的意大利原名。
"Mazzoni, Nicola",Nicola Mazzoni,Person,[Check] 可能是 Sebastiano Mazzoni 的误写或小众人物，亦可能是现代人物。
"Mead, Dr Richard",Richard Mead,Person,英国医生与著名收藏家（华托赞助人）。
Mecklenburg,Mecklenburg,Place,德国梅克伦堡地区。
"Mecklenburg, Christian Louis, Duke of","Christian Louis I, Duke of Mecklenburg",Person,
"Medici, Anna Maria Ludovica de'...",Anna Maria Luisa de' Medici,Person,普法尔茨选帝侯夫人，美第奇家族最后一位直系成员。
"Medici, Cosimo III de'",Cosimo III de' Medici,Person,托斯卡纳大公。
"Medici, Ferdinando II de', Grand Duke...",Ferdinando II de' Medici,Person,托斯卡纳大公。
"Medici, Francesco Maria de'",Francesco Maria de' Medici,Person,[Category Fix] 原文误标为地点。红衣主教，科西莫三世的弟弟。
"Medici, Grand Duke Gian Gastone de'",Gian Gastone de' Medici,Person,最后一任美第奇大公。
"Medici, Grand Prince Ferdinand de'","Ferdinando de' Medici, Grand Prince of Tuscany",Person,伟大的费迪南多亲王（Grand Prince），重要的艺术赞助人。
"Medici, Isabella de' (Duchess of Bracciano)",Isabella de' Medici,Person,
"Medici, Marie de",Marie de' Medici,Person,法国玛丽·德·美第奇王后。
Meeting of Esau and Jacob,The Meeting of Jacob and Esau,Work,[Category Fix] 圣经主题或画作。
"Melanconici, Niccol辰",Niccolò Melanconici,Person,"[OCR Fix/Typo] ""辰""应为""ò""。姓氏可能是 Menghini (雕塑家) 或 Melchiorri 的误拼。"
Melchiorre Missirini,Melchiorre Missirini,Person,19世纪意大利传记作家（卡诺瓦传记作者）。
Melle Calberg,Marguerite Calberg,Person,"[Full Name] ""Melle""即Mlle，比利时纺织/艺术史学者。"
"Mellino, Cardinal",Giovanni Garzia Mellini,Person,[Disambiguation] 17世纪枢机主教 (Mellini/Millini)。
"Mengs, Anton Rafael",Anton Raphael Mengs,Person,德国新古典主义画家。
Mercury,Mercury,Person,[Myth] 墨丘利神（除非特指某雕像，视为神话人物）。
Mercury awaking Aeneas,Mercury awaking Aeneas,Work,[Category Fix] 画作主题（如提埃坡罗作品）。
Messina,Messina,Place,西西里墨西拿。
Messrs T. and A. Constable Ltd.,T. & A. Constable,Organization,[Category Fix] 著名的爱丁堡印刷出版公司。
Metropolitan Museum of Art,Metropolitan Museum of Art,Organization,[Category Fix] 纽约大都会艺术博物馆。
Meyer Schapiro,Meyer Schapiro,Person,著名艺术史学家。
Miani family,Miani family,Group,威尼斯贵族家族。
Michael Baxandall,Michael Baxandall,Person,著名艺术史学家。
Michael Conforti,Michael Conforti,Person,博物馆馆长/艺术史学者。
Michael Jaff谷,Michael Jaffé,Person,"[OCR Fix] 乱码修复 ""Jaff谷"" -> ""Jaffé""。鲁本斯专家。"
Michael Levey,Michael Levey,Person,英国艺术史学家，国家美术馆馆长。
Michel Dorigny,Michel Dorigny,Person,法国画家和版画家（Simon Vouet 的女婿）。
Michel Hoog,Michel Hoog,Person,法国博物馆策展人（橘园美术馆）。
Michelangelo,Michelangelo,Person,米开朗基罗。
Michelangelo Cerquozzi,Michelangelo Cerquozzi,Person,罗马班波恰画派（Bamboccianti）画家。
Michelangelo Gualandi,Michelangelo Gualandi,Person,19世纪艺术史料编纂者。
Michelangelo Merisi da Caravaggio,Caravaggio,Person,卡拉瓦乔。
Michelangelo Muraro,Michelangelo Muraro,Person,威尼斯艺术史学家。
Michelangelo di Lodovico Buonarroti Simoni,Michelangelo,Person,[Merge Candidate] 米开朗基罗全名。
Michele Barbi,Michele Barbi,Person,意大利但丁学者。
Michele Battaglia,Michele Battaglia,Person,威尼斯历史学者/作家。
Michele Giustiniani,Michele Giustiniani,Person,17世纪作家。
Michele Lauretano,Michele Lauretano,Person,17世纪耶稣会士（Collegio Romano 院长）。
Michele Marieschi,Michele Marieschi,Person,威尼斯风景画家。
Michele Peretti,Michele Peretti,Person,可能是 Peretti 家族成员（Montalto 枢机）。
Michiel Sweerts,Michiel Sweerts,Person,佛兰芒巴洛克画家。
Midas Washing at the Source of the Pactolus,Midas Washing at the Source of the Pactolus,Work,[Category Fix] 普桑或其他人的画作。
"Mieris, Frans van",Frans van Mieris the Elder,Person,荷兰黄金时代画家。
Miguel de Cervantes,Miguel de Cervantes,Person,塞万提斯。
Miguel de Molinos,Miguel de Molinos,Person,寂静主义神学家。
Miles de Noyers,Miles de Noyers,Person,[Verification] 法国历史人物，需确认是否为画中人物。
"Miller, Dwight",Dwight C. Miller,Person,现代艺术史学家（博洛尼亚画派专家）。
"Millet, Jean-Fran?ois",Jean-François Millet,Person,"[OCR Fix] 乱码修复 ""?ois"" -> ""çois""。"
Mina Pajes Merriman,Mina Pajes Merriman,Person,艺术史学家（Giuseppe Maria Crespi 专家）。
Minerva,Minerva,Person,[Myth] 密涅瓦（雅典娜）。
"Mingardi, Francesco",Francesco Mengardi,Person,[OCR Fix/Typo] 原文标为地点且拼写疑似有误，应为画家 Francesco Mengardi。
"Minitti, Mario",Mario Minniti,Person,"[OCR Fix] ""Minitti"" -> ""Minniti""。卡拉瓦乔的朋友/模特。"
Minneapolis Institute of Art,Minneapolis Institute of Art,Organization,[Category Fix] 博物馆。
Minori Osservanti,Order of Friars Minor (Observants),Organization,[Category Fix] 原文误标为 Person。方济各会（奥斯定会）分支。
Mira,Mira,Place,威尼斯附近城镇。
Mississippi Gallery,Mississippi Gallery,Organization,[Context] 需结合具体语境，可能是现代博物馆（Mississippi Museum of Art）或误读。
Mississippi River,Mississippi River,Place,密西西比河（可能出现在寓意画或地图中）。
"Mocenigo, Doge Alvise",Alvise Mocenigo,Person,威尼斯总督（具体哪一世需上下文，通常指 Alvise IV 1763-1778）。
Modelli,Modello,Concept,[Category Fix] 原文误标为 Conceptual Object。指“模范/草稿”。
Modello for fresco on vault of S. Ignazio,Modello for the Apotheosis of St Ignatius,Work,[Category Fix] 波佐（Andrea Pozzo）的草稿。
Modello for the Glory of S. Luigi Gonzaga,Modello for the Glory of St Aloysius Gonzaga,Work,[Category Fix] 波佐的草稿。
"Modena, Duke of",Duke of Modena,Person,摩德纳公爵（通常指 Este 家族）。
Mogliano,Mogliano Veneto,Place,威尼斯附近城镇。
Mola painting the portrait of Pope Alexander VII,Mola painting the portrait of Pope Alexander VII,Work,[Category Fix] 乔瓦尼·巴蒂斯塔·高利（Baciccio）或 Mola 的画作。
Mona Lisa,Mona Lisa,Work,[Category Fix] 蒙娜丽莎。
"Monari, Cristofano",Cristoforo Monari,Person,晚期巴洛克雕塑家 (Cristoforo/Cristofano)。
Monastery of Jeronymites,Jerónimos Monastery,Place,热罗尼莫斯修道院。
Mondov足,Mondovì,Place,"[OCR Fix] 乱码修复 ""足"" -> ""ì""。皮埃蒙特城市。"
Mondov足 Cathedral,Mondovì Cathedral,Place,[OCR Fix] 蒙多维大教堂。
"Monnot, Pierre",Pierre-Étienne Monnot,Person,法国雕塑家，主要活跃于罗马。
"Montagu, Jennifer",Jennifer Montagu,Person,现代著名艺术史学家（巴洛克雕塑权威）。
"Montaigne, Michel de",Michel de Montaigne,Person,蒙田。
Montanari palace,Palazzo Montanari,Place,[Category Fix] 位于博洛尼亚或其他城市的宫殿。
Monte Cassino,Monte Cassino,Place,卡西诺山修道院。
"Monte, Cardinal Francesco del",Francesco Maria del Monte,Person,[Category Fix] 原文误标为 Place。著名的卡拉瓦乔赞助人。
Montecchio,Montecchio,Place,意大利地名。
"Montefeltre, Federigo da",Federico da Montefeltro,Person,乌尔比诺公爵。
Montegiordano,Palazzo Taverna (Monte Giordano),Place,罗马 Orsini 家族的据点 Monte Giordano。
"Monterey, Count of",Count of Monterrey,Person,西班牙贵族/那不勒斯总督。
Montesquieu,Montesquieu,Person,孟德斯鸠。
"Montorsoli, Giovanni",Giovanni Angelo Montorsoli,Person,米开朗基罗的学生，雕塑家。
Montpellier Library,Bibliothèque de Montpellier,Place,
Monument to Doge Giovanni Pesaro...,Monument to Doge Giovanni Pesaro,Work,[Category Fix] 位于 Frari 教堂的陵墓雕塑。
Monument to Pope Gregory XV,Monument to Pope Gregory XV,Work,[Category Fix] 墓葬雕塑（如 Le Gros 的作品）。
Monument to the 1st Duke of Marlborough,Monument to the 1st Duke of Marlborough,Work,[Category Fix] 里斯伯勒（Rysbrack）在布伦海姆宫的作品。
Moor Park,Moor Park,Place,赫特福德郡庄园。
"Morandi, Giammaria",Giovanni Maria Morandi,Person,佛罗伦萨巴洛克画家。
Moravia,Moravia,Place,摩拉维亚地区。
"Morelli, Jacopo",Jacopo Morelli,Person,著名的圣马可图书馆馆长。
"Morlaiter, Michelangelo",Michelangelo Morlaiter,Person,威尼斯画家（雕塑家 G.M. Morlaiter 之子）。
"Moroni, Giovanni Battista",Giovanni Battista Moroni,Person,贝加莫画家。
Morosini Palace,Palazzo Morosini,Place,威尼斯宫殿（如 Palazzo Morosini Sagredo）。
Morosini family,Morosini family,Group,威尼斯贵族家族。
Mosaic from the Temple of Fortune at Praeneste,Nile Mosaic of Palestrina,Work,[Specific Name] 著名的帕莱斯特里纳尼罗河马赛克。
"Moscheni, Pietro",Pietro Moscheni,Person,可能是 Pietro Moschini (版画家/画家)。
"Moschini, Abate G. A.",Giannantonio Moschini,Person,19世纪威尼斯艺术导览作家。
"Moscow, Venetian painting in",Venetian painting in Moscow,Concept,[Category Fix] 指“莫斯科的威尼斯绘画收藏”这一概念/主题。
Moses Trampling on Pharoah's Crown,Moses Trampling on Pharaoh's Crown,Work,"[Typo Fix] ""Pharoah"" -> ""Pharaoh""。普桑等人的画作主题。"
Moses Turning Aaron's Staff into a Serpent,Moses Turning Aaron's Staff into a Serpent,Work,[Category Fix] 圣经主题/画作。
Moses strikin the Rock,Moses Striking the Rock,Work,"[Typo Fix] ""strikin"" -> ""Striking""。"
Mostra dei Remondini,Mostra dei Remondini,Event,[Category Fix] 1958年在巴萨诺举办的重要展览。
Mostra del Tiepolo,Mostra del Tiepolo,Event,[Category Fix] 1971年在乌迪内举办的提埃坡罗大展。
"Motteux, Pierre",Peter Anthony Motteux,Person,(Pierre Antoine Motteux) 法国出生的英国剧作家/翻译家。
"Mour, Jean-Baptiste Van",Jean-Baptiste van Mour,Person,以描绘奥斯曼帝国风情著称的画家。
Mourners at Tomb of Francesco Algarotti in Pisa,Mourners at Tomb of Francesco Algarotti in Pisa,Work,[Category Fix] 特定画作或版画主题。
Mucius Scaevola at the Altar,Mucius Scaevola at the Altar,Work,[Category Fix] 穆齐奥·斯凯沃拉历史画主题。
"Mulier, Pietro",Pieter Mulier the Younger,Person,"别名 ""Il Tempesta""。"
"Munich, Nymphenburg palace",Nymphenburg Palace,Place,慕尼黑宁芬堡宫。
"Munich, patronage in 17th century",Art patronage in 17th-century Munich,Concept,[Category Fix] 艺术赞助研究主题。
Municipal Archive Hannover,Stadtarchiv Hannover,Organization,[Category Fix] 汉诺威市档案馆。
Municipality of Macerata,Macerata,Organization,[Category Fix] 马切拉塔市政府。
Murals at Windsor Castle,Murals at Windsor Castle,Work,[Category Fix] 温莎城堡壁画（如 Verrio 的作品）。
Murals for the Vienna Residence,Murals for the Vienna Residence,Work,[Category Fix] 可能是指列支敦士登宫或其他维也纳宫殿壁画。
"Muratori, L. A.",Ludovico Antonio Muratori,Person,意大利历史学家。
Murder of Cain,The Murder of Abel,Work,"[Correction] 通常是该隐杀亚伯 ""Cain killing Abel""。需确认是否为罕见变体。"
"Murray, John",John Murray,Person,可能是著名的出版商 John Murray 家族成员（出版旅游指南）。
Musei Civici Veneziani,Fondazione Musei Civici di Venezia,Organization,[Category Fix] 威尼斯市立博物馆群。
Museo Correr,Museo Correr,Organization,[Category Fix] 科雷尔博物馆。
Museo Correr Library,Biblioteca del Museo Correr,Organization,[Category Fix] 博物馆图书馆。
Museo Nazionale di San Martino,Certosa di San Martino (Museum),Organization,[Category Fix] 那不勒斯圣马蒂诺博物馆。
Museo Storico Navale,Museo Storico Navale,Organization,[Category Fix] 威尼斯海军历史博物馆。
Museo del Prado,Museo del Prado,Organization,[Category Fix] 普拉多博物馆。
Museo dell'Opera del Duomo,Museo dell'Opera del Duomo,Organization,[Category Fix] 主教座堂博物馆（佛罗伦萨/锡耶纳等）。
Museo della Torre di San Marco,Museo della Torre di San Marco,Organization,[Category Fix] 可能是特定的小型博物馆，需确认具体城市。
Museo di Palazzo Venezia,Museo Nazionale di Palazzo Venezia,Organization,[Category Fix] 罗马威尼斯宫博物馆。
Museo di Roma,Museo di Roma,Organization,[Category Fix] 罗马博物馆（Palazzo Braschi）。
Museum Boijmans Van Beuningen,Museum Boijmans Van Beuningen,Organization,[Category Fix] 鹿特丹博伊曼斯·范·伯宁恩美术馆。
Musicians,The Musicians,Work,"[Category Fix] 卡拉瓦乔画作 ""The Musicians"" 或一般主题。"
Mus谷e CognacqJay,Musée Cognacq-Jay,Organization,"[OCR Fix] 乱码修复 ""Mus谷e"" -> ""Musée""。巴黎博物馆。"
Mus谷e JacquemartAndr谷,Musée Jacquemart-André,Organization,"[OCR Fix] 乱码修复 ""Mus谷e"" -> ""Musée"", ""Andr谷"" -> ""André""。"
Mythological Scene with the Rape of Proserpine,Mythological Scene with the Rape of Proserpine,Work,[Category Fix] 普洛塞庇娜的劫夺。
"Nadal, Jerome",Jerónimo Nadal,Person,(Jerome Nadal) 耶稣会神学家，反宗教改革图像学重要人物。
Nafpaktos,Nafpaktos,Place,勒班陀（Lepanto）的现代名。
Naples,Naples,Place,那不勒斯。
Napoleon Bonaparte,Napoleon,Person,拿破仑。
Napoleonic government,Napoleonic government,Organization,[Context] 指拿破仑统治时期的政府机构。
"Nappi, P. Gerolamo",Francesco Girolamo Nappi,Person,(P.可能是Padre/Frate) 17世纪神职人员/作家，或画家。
Narcissus,Narcissus,Work,[Category Fix] 纳喀索斯（神话人物或卡拉瓦乔画作）。
Narford Hall,Narford Hall,Place,诺福克郡庄园，安德鲁·方丹的收藏地。
Natale Fabrini,Natale Fabrini,Person,历史学家（特定城市的地方史作者）。
National Archaeological Museum,National Archaeological Museum,Organization,[Category Fix] 可能是那不勒斯或雅典的国家考古博物馆。
National Central Library of Florence,Biblioteca Nazionale Centrale di Firenze,Organization,[Category Fix] 佛罗伦萨国立中央图书馆。
National Gallery,National Gallery,Organization,[Category Fix] 伦敦国家美术馆。
National Gallery of Art,National Gallery of Art,Organization,[Category Fix] 华盛顿国家美术馆。
National Gallery of Victoria,National Gallery of Victoria,Organization,[Category Fix] 墨尔本维多利亚国家美术馆。
National Museum of Capodimonte,Museo di Capodimonte,Organization,[Category Fix] 卡波迪蒙特博物馆。
National Museum of Roman Art,National Museum of Roman Art,Organization,[Category Fix] 梅里达（西班牙）罗马艺术博物馆，或指罗马Terme博物馆。
National Portrait Gallery,National Portrait Gallery,Organization,[Category Fix] 伦敦国家肖像馆。
Nationalism and art,Nationalism and art,Concept,[Category Fix] 研究主题。
Nationalmuseum,Nationalmuseum,Organization,[Category Fix] 斯德哥尔摩国家博物馆。
Nativity,The Nativity,Work,[Category Fix] 耶稣诞生图。
Naudaeana,Naudaeana,Work,[Category Fix] 加布里埃尔·诺德（Gabriel Naudé）的语录集。
"Nazari, Bartolommeo",Bartolomeo Nazari,Person,威尼斯肖像画家。
"Neapolitan painting, diffusion of",Diffusion of Neapolitan painting,Concept,[Category Fix] 艺术史研究主题。
"Negroni, Cardinal Giovan Francesco",Giovanni Francesco Negroni,Person,[Category Fix] 原文误标为 Place。红衣主教。
Neil Maclaren,Neil Maclaren,Person,荷兰画派专家，国家美术馆策展人。
Nella Stamperia Albrizziana,Stamperia Albrizzi,Organization,[Category Fix] 威尼斯著名出版商 Albrizzi。
Nepotism in Rome,Nepotism in Rome,Concept,[Category Fix] 历史现象/概念。
Neptune,Neptune,Person,[Myth] 海神尼普顿。
Neptune Fountain,Neptune Fountain,Work,[Category Fix] 海神喷泉（博洛尼亚/佛罗伦萨等）。
Neptune Paying Homage to Venice,Neptune Paying Homage to Venice,Work,[Category Fix] 提埃坡罗在公爵宫的画作。
Nero being shown the Corpse of Seneca,Nero being shown the Corpse of Seneca,Work,[Category Fix] 历史画主题。
"Neumann, Balthasar",Balthasar Neumann,Person,德国巴洛克建筑师。
"Newcastle, Thomas Pelham-Holles, Duke of","Thomas Pelham-Holles, 1st Duke of Newcastle",Person,[Category Fix] 原文误标为 Man-Made Object。
"Newcastle, William Cavendish, Duke of","William Cavendish, 1st Duke of Newcastle",Person,[Category Fix] 原文误标为 Man-Made Object。
Newtonianismo cover illustration,"Illustration for ""Newtonianismo per le dame""",Work,[Category Fix] 阿尔加罗蒂著作的封面插图。
Niccol辰 Bambini,Niccolò Bambini,Person,"[OCR Fix] ""辰"" -> ""ò""。威尼斯画家。"
Niccol辰 Berrettoni,Niccolò Berrettoni,Person,"[OCR Fix] ""辰"" -> ""ò""。马拉塔的学生。"
Niccol辰 Cassana,Niccolò Cassana,Person,"[OCR Fix] ""辰"" -> ""ò""。威尼斯肖像画家。"
Niccol辰 Circignani,Niccolò Circignani,Person,"[OCR Fix] ""辰"" -> ""ò""。别名 Il Pomarancio。"
Niccol辰 Machiavelli,Niccolò Machiavelli,Person,"[OCR Fix] ""辰"" -> ""ò""。马基雅维利。"
Niccol辰 Madrisio,Niccolò Madrisio,Person,"[OCR Fix] ""辰"" -> ""ò""。18世纪威尼斯/乌迪内旅行家、诗人。"
Niccol辰 Simonelli,Niccolò Simonelli,Person,"[OCR Fix] ""辰"" -> ""ò""。罗马艺术收藏家。"
Nicholas Stone,Nicholas Stone,Person,英国雕塑家和建筑师。
Nicholas Turner,Nicholas Turner,Person,现代艺术史学家（绘画专家）。
"Nickel, Goswin",Goswin Nickel,Person,耶稣会总会长。
Nicodemus Tessin the Elder,Nicodemus Tessin the Elder,Person,瑞典建筑师。
Nicola Malinconico,Nicola Malinconico,Person,那不勒斯画家。
Nicola Salvi,Nicola Salvi,Person,特莱维喷泉建筑师。
Nicolas Fouquet,Nicolas Fouquet,Person,路易十四的财政大臣。
Nicolas Malebranche,Nicolas Malebranche,Person,哲学家。
Nicolas Poussin,Nicolas Poussin,Person,普桑。
